hour,transaction_count,fraud_count,total_amount,avg_amount,avg_ip_risk,fraud_rate,hour_of_day,day_of_week,is_weekend
2022-03-17 17:00:00,47,0,5898.29,125.5,22.39,0.0,17,3,0
2022-03-17 18:00:00,38,2,6966.78,183.34,24.45,0.052632,18,3,0
2022-03-17 19:00:00,44,0,6207.15,141.07,22.4,0.0,19,3,0
2022-03-17 20:00:00,44,0,7563.96,171.91,21.35,0.0,20,3,0
2022-03-17 21:00:00,29,0,3626.92,125.07,21.05,0.0,21,3,0
2022-03-17 22:00:00,41,0,7599.47,185.35,19.78,0.0,22,3,0
2022-03-17 23:00:00,39,1,8420.45,215.91,21.63,0.025641,23,3,0
2022-03-18 00:00:00,34,0,7313.89,215.11,17.07,0.0,0,4,0
2022-03-18 01:00:00,46,2,7180.29,156.09,18.99,0.043478,1,4,0
2022-03-18 02:00:00,44,0,11210.58,254.79,26.29,0.0,2,4,0
2022-03-18 03:00:00,40,0,8582.11,214.55,18.92,0.0,3,4,0
2022-03-18 04:00:00,29,2,3887.5,134.05,30.35,0.068966,4,4,0
2022-03-18 05:00:00,37,0,6162.0,166.54,19.85,0.0,5,4,0
2022-03-18 06:00:00,37,1,8987.99,242.92,25.73,0.027027,6,4,0
2022-03-18 07:00:00,43,1,5546.89,129.0,21.97,0.023256,7,4,0
2022-03-18 08:00:00,29,1,4189.06,144.45,21.08,0.034483,8,4,0
2022-03-18 09:00:00,39,0,5330.42,136.68,21.99,0.0,9,4,0
2022-03-18 10:00:00,37,0,7855.49,212.31,16.96,0.0,10,4,0
2022-03-18 11:00:00,25,0,4286.51,171.46,20.87,0.0,11,4,0
2022-03-18 12:00:00,44,1,7652.13,173.91,23.72,0.022727,12,4,0
2022-03-18 13:00:00,48,0,9576.83,199.52,20.05,0.0,13,4,0
2022-03-18 14:00:00,40,0,6834.65,170.87,24.86,0.0,14,4,0
2022-03-18 15:00:00,31,0,2889.5,93.21,22.06,0.0,15,4,0
2022-03-18 16:00:00,33,1,2957.87,89.63,24.99,0.030303,16,4,0
2022-03-18 17:00:00,39,0,6478.48,166.11,19.85,0.0,17,4,0
2022-03-18 18:00:00,34,1,4049.27,119.1,21.54,0.029412,18,4,0
2022-03-18 19:00:00,34,0,4845.17,142.5,22.51,0.0,19,4,0
2022-03-18 20:00:00,40,1,6656.93,166.42,21.27,0.025,20,4,0
2022-03-18 21:00:00,52,1,10620.74,204.24,22.19,0.019231,21,4,0
2022-03-18 22:00:00,46,1,10966.89,238.41,17.83,0.021739,22,4,0
2022-03-18 23:00:00,40,0,5790.36,144.76,21.57,0.0,23,4,0
2022-03-19 00:00:00,47,1,7713.1,164.11,21.13,0.021277,0,5,1
2022-03-19 01:00:00,46,1,8687.71,188.86,19.8,0.021739,1,5,1
2022-03-19 02:00:00,42,0,6259.29,149.03,16.44,0.0,2,5,1
2022-03-19 03:00:00,30,1,10322.12,344.07,23.99,0.033333,3,5,1
2022-03-19 04:00:00,36,0,4336.81,120.47,23.75,0.0,4,5,1
2022-03-19 05:00:00,38,1,9422.39,247.96,18.6,0.026316,5,5,1
2022-03-19 06:00:00,40,0,7243.84,181.1,20.98,0.0,6,5,1
2022-03-19 07:00:00,33,0,11779.88,356.97,22.53,0.0,7,5,1
2022-03-19 08:00:00,44,2,11070.89,251.61,23.1,0.045455,8,5,1
2022-03-19 09:00:00,41,1,5643.49,137.65,21.94,0.02439,9,5,1
2022-03-19 10:00:00,47,1,6837.99,145.49,20.3,0.021277,10,5,1
2022-03-19 11:00:00,40,2,6225.31,155.63,24.72,0.05,11,5,1
2022-03-19 12:00:00,50,1,9042.08,180.84,20.14,0.02,12,5,1
2022-03-19 13:00:00,34,0,6277.32,184.63,19.8,0.0,13,5,1
2022-03-19 14:00:00,30,0,4914.82,163.83,23.28,0.0,14,5,1
2022-03-19 15:00:00,33,0,8097.4,245.38,21.3,0.0,15,5,1
2022-03-19 16:00:00,42,0,6260.45,149.06,27.34,0.0,16,5,1
2022-03-19 17:00:00,34,0,5767.39,169.63,22.25,0.0,17,5,1
2022-03-19 18:00:00,36,0,5994.86,166.52,21.74,0.0,18,5,1
2022-03-19 19:00:00,31,0,4454.46,143.69,19.69,0.0,19,5,1
2022-03-19 20:00:00,31,0,5862.8,189.12,20.01,0.0,20,5,1
2022-03-19 21:00:00,30,1,10240.14,341.34,21.89,0.033333,21,5,1
2022-03-19 22:00:00,35,0,5567.6,159.07,21.09,0.0,22,5,1
2022-03-19 23:00:00,46,0,6243.43,135.73,20.2,0.0,23,5,1
2022-03-20 00:00:00,42,1,8516.28,202.77,26.04,0.02381,0,6,1
2022-03-20 01:00:00,32,0,5275.3,164.85,21.32,0.0,1,6,1
2022-03-20 02:00:00,39,2,5234.89,134.23,23.53,0.051282,2,6,1
2022-03-20 03:00:00,47,2,14275.44,303.73,21.52,0.042553,3,6,1
2022-03-20 04:00:00,34,0,5697.59,167.58,24.11,0.0,4,6,1
2022-03-20 05:00:00,41,1,8552.48,208.6,21.48,0.02439,5,6,1
2022-03-20 06:00:00,34,0,5173.9,152.17,16.62,0.0,6,6,1
2022-03-20 07:00:00,41,2,9053.44,220.82,20.44,0.04878,7,6,1
2022-03-20 08:00:00,38,0,6825.76,179.63,15.66,0.0,8,6,1
2022-03-20 09:00:00,34,0,4770.95,140.32,24.04,0.0,9,6,1
2022-03-20 10:00:00,32,0,4729.8,147.81,25.87,0.0,10,6,1
2022-03-20 11:00:00,31,0,5309.73,171.28,17.59,0.0,11,6,1
2022-03-20 12:00:00,39,0,4443.13,113.93,18.04,0.0,12,6,1
2022-03-20 13:00:00,39,0,5659.83,145.12,22.27,0.0,13,6,1
2022-03-20 14:00:00,51,0,8809.7,172.74,23.75,0.0,14,6,1
2022-03-20 15:00:00,44,0,9003.43,204.62,22.38,0.0,15,6,1
2022-03-20 16:00:00,40,0,8324.26,208.11,23.74,0.0,16,6,1
2022-03-20 17:00:00,46,1,11512.41,250.27,18.71,0.021739,17,6,1
2022-03-20 18:00:00,42,0,11830.98,281.69,22.85,0.0,18,6,1
2022-03-20 19:00:00,34,0,5189.13,152.62,21.84,0.0,19,6,1
2022-03-20 20:00:00,36,1,8240.55,228.9,23.06,0.027778,20,6,1
2022-03-20 21:00:00,26,0,4384.45,168.63,19.28,0.0,21,6,1
2022-03-20 22:00:00,39,1,11141.91,285.69,22.22,0.025641,22,6,1
2022-03-20 23:00:00,48,2,8245.85,171.79,25.26,0.041667,23,6,1
2022-03-21 00:00:00,44,0,12467.42,283.35,19.44,0.0,0,0,0
2022-03-21 01:00:00,44,1,7602.01,172.77,22.54,0.022727,1,0,0
2022-03-21 02:00:00,35,0,6221.74,177.76,23.51,0.0,2,0,0
2022-03-21 03:00:00,42,2,8109.03,193.07,22.25,0.047619,3,0,0
2022-03-21 04:00:00,40,0,8574.07,214.35,16.28,0.0,4,0,0
2022-03-21 05:00:00,36,1,7542.35,209.51,21.9,0.027778,5,0,0
2022-03-21 06:00:00,37,1,7727.83,208.86,21.16,0.027027,6,0,0
2022-03-21 07:00:00,45,1,7954.42,176.76,18.13,0.022222,7,0,0
2022-03-21 08:00:00,35,0,6780.81,193.74,18.52,0.0,8,0,0
2022-03-21 09:00:00,32,0,8128.36,254.01,22.39,0.0,9,0,0
2022-03-21 10:00:00,45,1,13517.06,300.38,23.79,0.022222,10,0,0
2022-03-21 11:00:00,45,0,8027.84,178.4,23.0,0.0,11,0,0
2022-03-21 12:00:00,39,0,5951.34,152.6,27.12,0.0,12,0,0
2022-03-21 13:00:00,36,0,5130.0,142.5,17.3,0.0,13,0,0
2022-03-21 14:00:00,33,0,4108.31,124.49,19.55,0.0,14,0,0
2022-03-21 15:00:00,37,0,6213.1,167.92,17.61,0.0,15,0,0
2022-03-21 16:00:00,42,0,9190.44,218.82,22.24,0.0,16,0,0
2022-03-21 17:00:00,35,1,8219.93,234.86,21.45,0.028571,17,0,0
2022-03-21 18:00:00,38,0,5432.57,142.96,22.96,0.0,18,0,0
2022-03-21 19:00:00,41,0,7234.74,176.46,21.46,0.0,19,0,0
2022-03-21 20:00:00,30,1,6551.34,218.38,18.23,0.033333,20,0,0
2022-03-21 21:00:00,36,0,5932.37,164.79,20.64,0.0,21,0,0
2022-03-21 22:00:00,29,1,5512.4,190.08,19.26,0.034483,22,0,0
2022-03-21 23:00:00,44,0,6174.28,140.32,16.25,0.0,23,0,0
2022-03-22 00:00:00,34,2,3577.71,105.23,24.29,0.058824,0,1,0
2022-03-22 01:00:00,42,3,7108.69,169.25,22.11,0.071429,1,1,0
2022-03-22 02:00:00,30,0,7215.44,240.51,16.85,0.0,2,1,0
2022-03-22 03:00:00,38,0,8034.18,211.43,21.71,0.0,3,1,0
2022-03-22 04:00:00,42,0,4502.23,107.2,22.66,0.0,4,1,0
2022-03-22 05:00:00,38,0,5488.39,144.43,23.81,0.0,5,1,0
2022-03-22 06:00:00,31,1,7926.46,255.69,21.74,0.032258,6,1,0
2022-03-22 07:00:00,38,0,6392.28,168.22,19.62,0.0,7,1,0
2022-03-22 08:00:00,42,1,8128.36,193.53,20.67,0.02381,8,1,0
2022-03-22 09:00:00,29,2,6032.29,208.01,23.2,0.068966,9,1,0
2022-03-22 10:00:00,32,0,9797.74,306.18,20.03,0.0,10,1,0
2022-03-22 11:00:00,26,0,7206.06,277.16,26.88,0.0,11,1,0
2022-03-22 12:00:00,36,1,6674.99,185.42,20.03,0.027778,12,1,0
2022-03-22 13:00:00,34,0,7341.93,215.94,24.06,0.0,13,1,0
2022-03-22 14:00:00,43,1,8168.23,189.96,20.45,0.023256,14,1,0
2022-03-22 15:00:00,34,0,5988.46,176.13,20.6,0.0,15,1,0
2022-03-22 16:00:00,46,0,6020.75,130.89,19.0,0.0,16,1,0
2022-03-22 17:00:00,40,1,7918.47,197.96,23.64,0.025,17,1,0
2022-03-22 18:00:00,32,0,4896.88,153.03,19.89,0.0,18,1,0
2022-03-22 19:00:00,42,0,6155.77,146.57,20.92,0.0,19,1,0
2022-03-22 20:00:00,37,2,12943.87,349.83,16.93,0.054054,20,1,0
2022-03-22 21:00:00,37,0,6850.58,185.15,23.78,0.0,21,1,0
2022-03-22 22:00:00,34,1,7269.53,213.81,22.91,0.029412,22,1,0
2022-03-22 23:00:00,38,0,4644.17,122.22,22.31,0.0,23,1,0
2022-03-23 00:00:00,30,1,6438.4,214.61,25.18,0.033333,0,2,0
2022-03-23 01:00:00,27,0,4147.24,153.6,17.58,0.0,1,2,0
2022-03-23 02:00:00,30,0,5851.99,195.07,21.13,0.0,2,2,0
2022-03-23 03:00:00,34,1,9515.97,279.88,22.26,0.029412,3,2,0
2022-03-23 04:00:00,42,3,15119.14,359.98,25.44,0.071429,4,2,0
2022-03-23 05:00:00,38,2,7924.59,208.54,20.97,0.052632,5,2,0
2022-03-23 06:00:00,33,0,5716.87,173.24,24.6,0.0,6,2,0
2022-03-23 07:00:00,35,0,3184.33,90.98,18.04,0.0,7,2,0
2022-03-23 08:00:00,37,1,3780.44,102.17,23.21,0.027027,8,2,0
2022-03-23 09:00:00,34,0,6538.83,192.32,21.82,0.0,9,2,0
2022-03-23 10:00:00,35,0,6932.52,198.07,20.77,0.0,10,2,0
2022-03-23 11:00:00,25,1,6700.15,268.01,20.46,0.04,11,2,0
2022-03-23 12:00:00,46,0,7937.13,172.55,25.49,0.0,12,2,0
2022-03-23 13:00:00,24,0,6443.91,268.5,26.0,0.0,13,2,0
2022-03-23 14:00:00,45,1,7937.69,176.39,24.66,0.022222,14,2,0
2022-03-23 15:00:00,45,1,11714.91,260.33,22.42,0.022222,15,2,0
2022-03-23 16:00:00,38,0,8215.17,216.19,17.33,0.0,16,2,0
2022-03-23 17:00:00,41,0,7276.88,177.48,16.45,0.0,17,2,0
2022-03-23 18:00:00,35,1,5368.42,153.38,18.48,0.028571,18,2,0
2022-03-23 19:00:00,35,0,8266.58,236.19,25.25,0.0,19,2,0
2022-03-23 20:00:00,31,0,3672.62,118.47,21.28,0.0,20,2,0
2022-03-23 21:00:00,33,0,4002.75,121.3,17.41,0.0,21,2,0
2022-03-23 22:00:00,35,0,3725.69,106.45,20.75,0.0,22,2,0
2022-03-23 23:00:00,53,2,6830.32,128.87,17.12,0.037736,23,2,0
2022-03-24 00:00:00,42,0,8360.49,199.06,22.38,0.0,0,3,0
2022-03-24 01:00:00,35,0,8057.45,230.21,21.41,0.0,1,3,0
2022-03-24 02:00:00,44,1,9370.58,212.97,23.78,0.022727,2,3,0
2022-03-24 03:00:00,36,1,5311.34,147.54,21.58,0.027778,3,3,0
2022-03-24 04:00:00,37,0,4810.5,130.01,17.4,0.0,4,3,0
2022-03-24 05:00:00,43,0,6977.06,162.26,22.17,0.0,5,3,0
2022-03-24 06:00:00,42,0,5996.83,142.78,17.3,0.0,6,3,0
2022-03-24 07:00:00,45,0,10868.97,241.53,23.17,0.0,7,3,0
2022-03-24 08:00:00,36,0,4934.42,137.07,20.02,0.0,8,3,0
2022-03-24 09:00:00,33,0,4980.9,150.94,20.01,0.0,9,3,0
2022-03-24 10:00:00,30,0,3591.63,119.72,16.8,0.0,10,3,0
2022-03-24 11:00:00,40,1,8906.21,222.66,16.69,0.025,11,3,0
2022-03-24 12:00:00,28,1,4388.66,156.74,26.22,0.035714,12,3,0
2022-03-24 13:00:00,40,0,7977.31,199.43,17.15,0.0,13,3,0
2022-03-24 14:00:00,36,1,9109.98,253.05,19.78,0.027778,14,3,0
2022-03-24 15:00:00,33,0,3740.53,113.35,22.62,0.0,15,3,0
2022-03-24 16:00:00,41,1,14101.81,343.95,18.55,0.02439,16,3,0
2022-03-24 17:00:00,41,0,8230.47,200.74,19.66,0.0,17,3,0
2022-03-24 18:00:00,46,0,7881.21,171.33,18.84,0.0,18,3,0
2022-03-24 19:00:00,45,1,11196.36,248.81,17.23,0.022222,19,3,0
2022-03-24 20:00:00,39,0,4817.39,123.52,18.7,0.0,20,3,0
2022-03-24 21:00:00,33,2,6965.11,211.06,24.57,0.060606,21,3,0
2022-03-24 22:00:00,34,0,4266.21,125.48,25.99,0.0,22,3,0
2022-03-24 23:00:00,40,0,4625.49,115.64,17.51,0.0,23,3,0
2022-03-25 00:00:00,30,0,7169.24,238.97,20.14,0.0,0,4,0
2022-03-25 01:00:00,26,0,4210.31,161.94,24.49,0.0,1,4,0
2022-03-25 02:00:00,38,0,6304.04,165.9,18.58,0.0,2,4,0
2022-03-25 03:00:00,30,1,4895.88,163.2,26.99,0.033333,3,4,0
2022-03-25 04:00:00,37,0,8911.19,240.84,23.2,0.0,4,4,0
2022-03-25 05:00:00,24,1,6285.7,261.9,23.28,0.041667,5,4,0
2022-03-25 06:00:00,30,0,3485.27,116.18,24.06,0.0,6,4,0
2022-03-25 07:00:00,42,2,9759.58,232.37,22.47,0.047619,7,4,0
2022-03-25 08:00:00,43,0,9254.03,215.21,25.21,0.0,8,4,0
2022-03-25 09:00:00,43,1,6652.19,154.7,25.59,0.023256,9,4,0
2022-03-25 10:00:00,44,1,7146.39,162.42,23.78,0.022727,10,4,0
2022-03-25 11:00:00,37,2,8369.98,226.22,24.34,0.054054,11,4,0
2022-03-25 12:00:00,39,0,8532.01,218.77,24.86,0.0,12,4,0
2022-03-25 13:00:00,48,1,9710.78,202.31,22.73,0.020833,13,4,0
2022-03-25 14:00:00,46,1,8455.03,183.8,22.33,0.021739,14,4,0
2022-03-25 15:00:00,35,1,5202.05,148.63,22.87,0.028571,15,4,0
2022-03-25 16:00:00,41,0,4851.74,118.34,17.96,0.0,16,4,0
2022-03-25 17:00:00,47,0,7521.41,160.03,25.56,0.0,17,4,0
2022-03-25 18:00:00,44,1,8186.29,186.05,20.72,0.022727,18,4,0
2022-03-25 19:00:00,29,0,6204.7,213.96,14.3,0.0,19,4,0
2022-03-25 20:00:00,42,2,9520.87,226.69,23.99,0.047619,20,4,0
2022-03-25 21:00:00,42,0,7094.16,168.91,13.97,0.0,21,4,0
2022-03-25 22:00:00,27,0,7673.58,284.21,15.85,0.0,22,4,0
2022-03-25 23:00:00,44,0,11477.62,260.85,18.52,0.0,23,4,0
2022-03-26 00:00:00,25,0,3004.6,120.18,19.98,0.0,0,5,1
2022-03-26 01:00:00,34,1,5509.04,162.03,23.79,0.029412,1,5,1
2022-03-26 02:00:00,35,0,5347.43,152.78,25.03,0.0,2,5,1
2022-03-26 03:00:00,32,2,6156.66,192.4,27.54,0.0625,3,5,1
2022-03-26 04:00:00,50,2,12262.75,245.26,18.81,0.04,4,5,1
2022-03-26 05:00:00,34,0,4133.61,121.58,21.89,0.0,5,5,1
2022-03-26 06:00:00,34,0,5134.74,151.02,23.77,0.0,6,5,1
2022-03-26 07:00:00,46,1,9073.71,197.25,22.51,0.021739,7,5,1
2022-03-26 08:00:00,48,0,7629.36,158.94,21.79,0.0,8,5,1
2022-03-26 09:00:00,41,1,8342.56,203.48,20.38,0.02439,9,5,1
2022-03-26 10:00:00,32,0,6295.93,196.75,18.9,0.0,10,5,1
2022-03-26 11:00:00,38,1,7005.68,184.36,23.65,0.026316,11,5,1
2022-03-26 12:00:00,23,0,2855.25,124.14,24.52,0.0,12,5,1
2022-03-26 13:00:00,32,0,8967.54,280.24,25.88,0.0,13,5,1
2022-03-26 14:00:00,35,2,8457.37,241.64,23.05,0.057143,14,5,1
2022-03-26 15:00:00,27,0,3696.96,136.92,18.83,0.0,15,5,1
2022-03-26 16:00:00,44,1,10163.09,230.98,20.86,0.022727,16,5,1
2022-03-26 17:00:00,46,0,7201.08,156.55,24.15,0.0,17,5,1
2022-03-26 18:00:00,32,2,3340.88,104.4,22.99,0.0625,18,5,1
2022-03-26 19:00:00,42,1,11558.28,275.2,24.54,0.02381,19,5,1
2022-03-26 20:00:00,47,0,6873.15,146.24,20.56,0.0,20,5,1
2022-03-26 21:00:00,39,0,6470.56,165.91,22.98,0.0,21,5,1
2022-03-26 22:00:00,40,1,8644.88,216.12,23.11,0.025,22,5,1
2022-03-26 23:00:00,32,0,5421.53,169.42,23.02,0.0,23,5,1
2022-03-27 00:00:00,48,2,12859.12,267.9,21.19,0.041667,0,6,1
2022-03-27 01:00:00,42,4,8139.72,193.8,21.27,0.095238,1,6,1
2022-03-27 02:00:00,27,0,3527.07,130.63,23.86,0.0,2,6,1
2022-03-27 03:00:00,39,2,5131.25,131.57,19.78,0.051282,3,6,1
2022-03-27 04:00:00,49,1,10974.5,223.97,26.54,0.020408,4,6,1
2022-03-27 05:00:00,44,3,9263.1,210.52,21.91,0.068182,5,6,1
2022-03-27 06:00:00,37,0,6987.13,188.84,25.17,0.0,6,6,1
2022-03-27 07:00:00,43,0,7060.82,164.21,21.85,0.0,7,6,1
2022-03-27 08:00:00,30,1,4349.71,144.99,23.39,0.033333,8,6,1
2022-03-27 09:00:00,42,3,8094.65,192.73,21.69,0.071429,9,6,1
2022-03-27 10:00:00,26,1,4284.59,164.79,21.46,0.038462,10,6,1
2022-03-27 11:00:00,30,1,7010.04,233.67,19.62,0.033333,11,6,1
2022-03-27 12:00:00,34,0,4818.01,141.71,22.55,0.0,12,6,1
2022-03-27 13:00:00,41,0,8586.64,209.43,20.03,0.0,13,6,1
2022-03-27 14:00:00,38,1,8809.64,231.83,19.82,0.026316,14,6,1
2022-03-27 15:00:00,45,0,4735.97,105.24,19.04,0.0,15,6,1
2022-03-27 16:00:00,38,0,7063.17,185.87,23.5,0.0,16,6,1
2022-03-27 17:00:00,40,0,5952.38,148.81,20.94,0.0,17,6,1
2022-03-27 18:00:00,44,0,4626.94,105.16,22.36,0.0,18,6,1
2022-03-27 19:00:00,37,0,4539.24,122.68,23.21,0.0,19,6,1
2022-03-27 20:00:00,35,0,3852.91,110.08,22.01,0.0,20,6,1
2022-03-27 21:00:00,36,0,6788.29,188.56,17.78,0.0,21,6,1
2022-03-27 22:00:00,40,0,5696.85,142.42,20.2,0.0,22,6,1
2022-03-27 23:00:00,34,2,10972.91,322.73,27.22,0.058824,23,6,1
2022-03-28 00:00:00,42,1,8171.59,194.56,20.27,0.02381,0,0,0
2022-03-28 01:00:00,33,0,5792.43,175.53,17.91,0.0,1,0,0
2022-03-28 02:00:00,50,0,5851.25,117.02,19.66,0.0,2,0,0
2022-03-28 03:00:00,46,4,10688.52,232.36,20.68,0.086957,3,0,0
2022-03-28 04:00:00,31,1,5784.8,186.61,19.95,0.032258,4,0,0
2022-03-28 05:00:00,34,0,5934.42,174.54,19.66,0.0,5,0,0
2022-03-28 06:00:00,46,1,13249.93,288.04,18.71,0.021739,6,0,0
2022-03-28 07:00:00,30,0,2514.37,83.81,15.84,0.0,7,0,0
2022-03-28 08:00:00,44,2,8295.29,188.53,21.46,0.045455,8,0,0
2022-03-28 09:00:00,37,0,4129.06,111.6,25.05,0.0,9,0,0
2022-03-28 10:00:00,33,0,6067.46,183.86,22.59,0.0,10,0,0
2022-03-28 11:00:00,41,1,11384.07,277.66,23.31,0.02439,11,0,0
2022-03-28 12:00:00,40,0,6138.3,153.46,20.19,0.0,12,0,0
2022-03-28 13:00:00,46,1,7914.47,172.05,21.1,0.021739,13,0,0
2022-03-28 14:00:00,37,0,5738.55,155.1,22.46,0.0,14,0,0
2022-03-28 15:00:00,47,0,8484.65,180.52,22.91,0.0,15,0,0
2022-03-28 16:00:00,49,4,9073.55,185.17,24.19,0.081633,16,0,0
2022-03-28 17:00:00,32,0,4963.01,155.09,23.97,0.0,17,0,0
2022-03-28 18:00:00,28,0,4248.38,151.73,18.76,0.0,18,0,0
2022-03-28 19:00:00,35,1,6717.65,191.93,20.94,0.028571,19,0,0
2022-03-28 20:00:00,41,1,9097.23,221.88,22.44,0.02439,20,0,0
2022-03-28 21:00:00,40,0,5484.51,137.11,18.4,0.0,21,0,0
2022-03-28 22:00:00,45,0,4557.49,101.28,22.49,0.0,22,0,0
2022-03-28 23:00:00,34,0,7652.93,225.09,19.16,0.0,23,0,0
2022-03-29 00:00:00,29,1,6230.61,214.85,20.57,0.034483,0,1,0
2022-03-29 01:00:00,44,0,7691.46,174.81,23.94,0.0,1,1,0
2022-03-29 02:00:00,30,2,8279.3,275.98,29.51,0.066667,2,1,0
2022-03-29 03:00:00,29,3,6203.32,213.91,23.14,0.103448,3,1,0
2022-03-29 04:00:00,48,1,6480.03,135.0,16.92,0.020833,4,1,0
2022-03-29 05:00:00,38,0,6433.41,169.3,25.01,0.0,5,1,0
2022-03-29 06:00:00,38,0,10862.97,285.87,21.86,0.0,6,1,0
2022-03-29 07:00:00,35,0,5568.69,159.11,25.86,0.0,7,1,0
2022-03-29 08:00:00,38,0,6345.35,166.98,25.09,0.0,8,1,0
2022-03-29 09:00:00,32,0,6644.26,207.63,22.28,0.0,9,1,0
2022-03-29 10:00:00,33,0,3497.2,105.98,22.33,0.0,10,1,0
2022-03-29 11:00:00,40,1,5461.7,136.54,20.13,0.025,11,1,0
2022-03-29 12:00:00,35,0,9314.27,266.12,21.54,0.0,12,1,0
2022-03-29 13:00:00,40,0,6675.57,166.89,23.2,0.0,13,1,0
2022-03-29 14:00:00,36,1,9408.81,261.36,22.33,0.027778,14,1,0
2022-03-29 15:00:00,38,0,7043.03,185.34,24.67,0.0,15,1,0
2022-03-29 16:00:00,37,0,5059.31,136.74,19.14,0.0,16,1,0
2022-03-29 17:00:00,32,0,5330.07,166.56,20.47,0.0,17,1,0
2022-03-29 18:00:00,40,0,15140.76,378.52,18.96,0.0,18,1,0
2022-03-29 19:00:00,34,1,13494.59,396.9,19.53,0.029412,19,1,0
2022-03-29 20:00:00,32,1,8127.58,253.99,18.47,0.03125,20,1,0
2022-03-29 21:00:00,37,1,7124.21,192.55,24.0,0.027027,21,1,0
2022-03-29 22:00:00,44,2,5140.25,116.82,22.18,0.045455,22,1,0
2022-03-29 23:00:00,35,1,11436.09,326.75,18.77,0.028571,23,1,0
2022-03-30 00:00:00,37,0,7673.3,207.39,22.15,0.0,0,2,0
2022-03-30 01:00:00,29,0,4227.92,145.79,19.18,0.0,1,2,0
2022-03-30 02:00:00,30,1,5303.99,176.8,23.56,0.033333,2,2,0
2022-03-30 03:00:00,41,0,6068.9,148.02,18.05,0.0,3,2,0
2022-03-30 04:00:00,41,1,7697.12,187.73,19.23,0.02439,4,2,0
2022-03-30 05:00:00,30,2,4234.45,141.15,23.06,0.066667,5,2,0
2022-03-30 06:00:00,33,0,8154.04,247.09,18.07,0.0,6,2,0
2022-03-30 07:00:00,33,0,5532.23,167.64,21.6,0.0,7,2,0
2022-03-30 08:00:00,27,1,7527.44,278.79,23.57,0.037037,8,2,0
2022-03-30 09:00:00,41,3,9302.55,226.89,23.71,0.073171,9,2,0
2022-03-30 10:00:00,41,0,7480.08,182.44,22.51,0.0,10,2,0
2022-03-30 11:00:00,41,0,6067.96,148.0,23.3,0.0,11,2,0
2022-03-30 12:00:00,35,1,9611.92,274.63,21.43,0.028571,12,2,0
2022-03-30 13:00:00,35,0,5132.02,146.63,17.43,0.0,13,2,0
2022-03-30 14:00:00,50,2,11948.43,238.97,22.49,0.04,14,2,0
2022-03-30 15:00:00,49,1,8531.74,174.12,20.22,0.020408,15,2,0
2022-03-30 16:00:00,38,1,6771.44,178.2,22.22,0.026316,16,2,0
2022-03-30 17:00:00,44,2,8997.44,204.49,21.93,0.045455,17,2,0
2022-03-30 18:00:00,34,0,6240.12,183.53,15.4,0.0,18,2,0
2022-03-30 19:00:00,43,0,5950.25,138.38,20.1,0.0,19,2,0
2022-03-30 20:00:00,35,0,7257.42,207.35,23.01,0.0,20,2,0
2022-03-30 21:00:00,31,1,7645.44,246.63,23.53,0.032258,21,2,0
2022-03-30 22:00:00,28,1,3096.6,110.59,27.38,0.035714,22,2,0
2022-03-30 23:00:00,30,0,7650.22,255.01,18.15,0.0,23,2,0
2022-03-31 00:00:00,42,2,10225.53,243.46,26.44,0.047619,0,3,0
2022-03-31 01:00:00,39,1,8975.85,230.15,22.32,0.025641,1,3,0
2022-03-31 02:00:00,27,0,4290.03,158.89,20.23,0.0,2,3,0
2022-03-31 03:00:00,32,2,4822.76,150.71,17.99,0.0625,3,3,0
2022-03-31 04:00:00,27,2,4007.36,148.42,21.06,0.074074,4,3,0
2022-03-31 05:00:00,58,1,10215.87,176.14,23.53,0.017241,5,3,0
2022-03-31 06:00:00,38,0,4976.11,130.95,19.58,0.0,6,3,0
2022-03-31 07:00:00,37,2,3997.1,108.03,26.79,0.054054,7,3,0
2022-03-31 08:00:00,29,1,4509.88,155.51,21.54,0.034483,8,3,0
2022-03-31 09:00:00,32,0,6181.09,193.16,19.9,0.0,9,3,0
2022-03-31 10:00:00,40,0,9051.83,226.3,24.8,0.0,10,3,0
2022-03-31 11:00:00,50,1,5025.8,100.52,23.71,0.02,11,3,0
2022-03-31 12:00:00,29,1,4296.04,148.14,24.93,0.034483,12,3,0
2022-03-31 13:00:00,36,1,6202.21,172.28,21.13,0.027778,13,3,0
2022-03-31 14:00:00,50,2,7364.62,147.29,26.2,0.04,14,3,0
2022-03-31 15:00:00,34,0,6546.21,192.54,17.61,0.0,15,3,0
2022-03-31 16:00:00,39,1,5316.68,136.33,24.43,0.025641,16,3,0
2022-03-31 17:00:00,45,0,9600.62,213.35,20.63,0.0,17,3,0
2022-03-31 18:00:00,30,0,5809.58,193.65,25.78,0.0,18,3,0
2022-03-31 19:00:00,34,0,6124.65,180.14,25.84,0.0,19,3,0
2022-03-31 20:00:00,47,0,9533.63,202.84,18.05,0.0,20,3,0
2022-03-31 21:00:00,39,1,8264.8,211.92,23.27,0.025641,21,3,0
2022-03-31 22:00:00,39,2,6771.39,173.63,21.49,0.051282,22,3,0
2022-03-31 23:00:00,33,1,3888.63,117.84,20.1,0.030303,23,3,0
2022-04-01 00:00:00,29,1,5725.52,197.43,26.54,0.034483,0,4,0
