account_a,account_b,shared_type,connection_count,ring_id,both_fraud
ACC0008400,ACC0012921,phone,12,RING0107,1
ACC0043917,ACC0024620,device_id,4,RING0107,1
ACC0043917,ACC0021396,email_domain,14,RING0107,1
ACC0043917,ACC0024809,device_id,11,RING0107,1
ACC0043917,ACC0012921,ip_address,7,RING0107,1
ACC0024620,ACC0021396,ip_address,8,RING0107,1
ACC0024620,ACC0024809,phone,2,RING0107,1
ACC0024620,ACC0012921,ip_address,3,RING0107,1
ACC0021396,ACC0024809,ip_address,9,RING0107,1
ACC0021396,ACC0012921,device_id,4,RING0107,1
ACC0024809,ACC0012921,email_domain,14,RING0107,1
ACC0003309,ACC0042854,device_id,4,RING0108,1
ACC0003309,ACC0004586,email_domain,2,RING0108,1
ACC0003309,ACC0044974,phone,9,RING0108,1
ACC0003309,ACC0022411,phone,6,RING0108,1
ACC0003309,ACC0043275,device_id,8,RING0108,1
ACC0003309,ACC0002426,device_id,3,RING0108,1
ACC0042854,ACC0004586,phone,3,RING0108,1
ACC0042854,ACC0044974,ip_address,13,RING0108,1
ACC0042854,ACC0022411,phone,5,RING0108,1
ACC0042854,ACC0043275,phone,12,RING0108,1
ACC0042854,ACC0002426,ip_address,13,RING0108,1
ACC0004586,ACC0044974,email_domain,9,RING0108,1
ACC0004586,ACC0022411,phone,6,RING0108,1
ACC0004586,ACC0043275,email_domain,7,RING0108,1
ACC0004586,ACC0002426,device_id,13,RING0108,1
ACC0044974,ACC0022411,ip_address,7,RING0108,1
ACC0044974,ACC0043275,phone,9,RING0108,1
ACC0044974,ACC0002426,ip_address,4,RING0108,1
ACC0022411,ACC0043275,ip_address,5,RING0108,1
ACC0022411,ACC0002426,phone,2,RING0108,1
ACC0043275,ACC0002426,phone,8,RING0108,1
ACC0045307,ACC0045534,ip_address,10,RING0109,1
ACC0045307,ACC0004681,phone,2,RING0109,1
ACC0045534,ACC0004681,phone,3,RING0109,1
ACC0013579,ACC0011751,ip_address,13,RING0110,1
ACC0013579,ACC0029908,email_domain,5,RING0110,1
ACC0011751,ACC0029908,ip_address,12,RING0110,1
ACC0007817,ACC0037034,device_id,5,RING0111,1
ACC0007817,ACC0003335,device_id,14,RING0111,1
ACC0007817,ACC0025146,email_domain,14,RING0111,1
ACC0007817,ACC0008876,device_id,3,RING0111,1
ACC0007817,ACC0023871,ip_address,4,RING0111,1
ACC0007817,ACC0038437,device_id,8,RING0111,1
ACC0007817,ACC0031984,email_domain,12,RING0111,1
ACC0007817,ACC0024887,phone,11,RING0111,1
ACC0037034,ACC0003335,email_domain,3,RING0111,1
ACC0037034,ACC0025146,email_domain,9,RING0111,1
ACC0037034,ACC0008876,phone,5,RING0111,1
ACC0037034,ACC0023871,email_domain,12,RING0111,1
ACC0037034,ACC0038437,email_domain,2,RING0111,1
ACC0037034,ACC0031984,ip_address,11,RING0111,1
ACC0037034,ACC0024887,ip_address,7,RING0111,1
ACC0003335,ACC0025146,device_id,10,RING0111,1
ACC0003335,ACC0008876,device_id,13,RING0111,1
ACC0003335,ACC0023871,ip_address,14,RING0111,1
ACC0003335,ACC0038437,email_domain,6,RING0111,1
ACC0003335,ACC0031984,email_domain,10,RING0111,1
ACC0003335,ACC0024887,email_domain,10,RING0111,1
ACC0025146,ACC0008876,device_id,8,RING0111,1
ACC0025146,ACC0023871,phone,13,RING0111,1
ACC0025146,ACC0038437,device_id,3,RING0111,1
ACC0025146,ACC0031984,ip_address,10,RING0111,1
ACC0025146,ACC0024887,ip_address,8,RING0111,1
ACC0008876,ACC0023871,ip_address,4,RING0111,1
ACC0008876,ACC0038437,ip_address,4,RING0111,1
ACC0008876,ACC0031984,phone,11,RING0111,1
ACC0008876,ACC0024887,email_domain,11,RING0111,1
ACC0023871,ACC0038437,ip_address,12,RING0111,1
ACC0023871,ACC0031984,phone,6,RING0111,1
ACC0023871,ACC0024887,email_domain,3,RING0111,1
ACC0038437,ACC0031984,phone,6,RING0111,1
ACC0038437,ACC0024887,phone,8,RING0111,1
ACC0031984,ACC0024887,email_domain,5,RING0111,1
ACC0007174,ACC0039269,email_domain,9,RING0112,1
ACC0007174,ACC0021330,device_id,11,RING0112,1
ACC0039269,ACC0021330,email_domain,8,RING0112,1
ACC0046577,ACC0037503,ip_address,10,RING0113,1
ACC0046577,ACC0036399,phone,2,RING0113,1
ACC0046577,ACC0010775,ip_address,11,RING0113,1
ACC0046577,ACC0032651,phone,4,RING0113,1
ACC0046577,ACC0048850,device_id,13,RING0113,1
ACC0037503,ACC0036399,ip_address,14,RING0113,1
ACC0037503,ACC0010775,phone,8,RING0113,1
ACC0037503,ACC0032651,ip_address,5,RING0113,1
ACC0037503,ACC0048850,phone,12,RING0113,1
ACC0036399,ACC0010775,email_domain,2,RING0113,1
ACC0036399,ACC0032651,email_domain,12,RING0113,1
ACC0036399,ACC0048850,device_id,5,RING0113,1
ACC0010775,ACC0032651,ip_address,7,RING0113,1
ACC0010775,ACC0048850,email_domain,8,RING0113,1
ACC0032651,ACC0048850,email_domain,10,RING0113,1
ACC0043180,ACC0000528,phone,6,RING0114,1
ACC0043180,ACC0002990,email_domain,4,RING0114,1
ACC0043180,ACC0041662,device_id,8,RING0114,1
ACC0043180,ACC0030789,ip_address,14,RING0114,1
ACC0043180,ACC0037504,email_domain,2,RING0114,1
ACC0043180,ACC0001783,device_id,14,RING0114,1
ACC0043180,ACC0031488,phone,9,RING0114,1
ACC0043180,ACC0024045,device_id,7,RING0114,1
ACC0043180,ACC0024440,phone,14,RING0114,1
ACC0000528,ACC0002990,phone,13,RING0114,1
ACC0000528,ACC0041662,ip_address,13,RING0114,1
ACC0000528,ACC0030789,device_id,12,RING0114,1
ACC0000528,ACC0037504,ip_address,11,RING0114,1
ACC0000528,ACC0001783,phone,6,RING0114,1
ACC0000528,ACC0031488,phone,10,RING0114,1
ACC0000528,ACC0024045,email_domain,10,RING0114,1
ACC0000528,ACC0024440,device_id,11,RING0114,1
ACC0002990,ACC0041662,email_domain,12,RING0114,1
ACC0002990,ACC0030789,device_id,7,RING0114,1
ACC0002990,ACC0037504,ip_address,7,RING0114,1
ACC0002990,ACC0001783,email_domain,13,RING0114,1
ACC0002990,ACC0031488,phone,2,RING0114,1
ACC0002990,ACC0024045,ip_address,5,RING0114,1
ACC0002990,ACC0024440,ip_address,3,RING0114,1
ACC0041662,ACC0030789,device_id,2,RING0114,1
ACC0041662,ACC0037504,ip_address,12,RING0114,1
ACC0041662,ACC0001783,email_domain,3,RING0114,1
ACC0041662,ACC0031488,device_id,13,RING0114,1
ACC0041662,ACC0024045,ip_address,10,RING0114,1
ACC0041662,ACC0024440,email_domain,7,RING0114,1
ACC0030789,ACC0037504,email_domain,8,RING0114,1
ACC0030789,ACC0001783,ip_address,10,RING0114,1
ACC0030789,ACC0031488,phone,6,RING0114,1
ACC0030789,ACC0024045,device_id,8,RING0114,1
ACC0030789,ACC0024440,device_id,14,RING0114,1
ACC0037504,ACC0001783,ip_address,9,RING0114,1
ACC0037504,ACC0031488,device_id,12,RING0114,1
ACC0037504,ACC0024045,phone,8,RING0114,1
ACC0037504,ACC0024440,email_domain,14,RING0114,1
ACC0001783,ACC0031488,ip_address,11,RING0114,1
ACC0001783,ACC0024045,email_domain,13,RING0114,1
ACC0001783,ACC0024440,ip_address,11,RING0114,1
ACC0031488,ACC0024045,email_domain,11,RING0114,1
ACC0031488,ACC0024440,email_domain,2,RING0114,1
ACC0024045,ACC0024440,phone,11,RING0114,1
ACC0042599,ACC0040839,email_domain,2,RING0115,1
ACC0042599,ACC0016021,email_domain,4,RING0115,1
ACC0042599,ACC0049342,phone,12,RING0115,1
ACC0042599,ACC0004529,email_domain,10,RING0115,1
ACC0042599,ACC0043975,ip_address,11,RING0115,1
ACC0042599,ACC0019713,email_domain,3,RING0115,1
ACC0042599,ACC0037870,phone,11,RING0115,1
ACC0040839,ACC0016021,device_id,9,RING0115,1
ACC0040839,ACC0049342,email_domain,12,RING0115,1
ACC0040839,ACC0004529,ip_address,9,RING0115,1
ACC0040839,ACC0043975,email_domain,4,RING0115,1
ACC0040839,ACC0019713,device_id,7,RING0115,1
ACC0040839,ACC0037870,email_domain,14,RING0115,1
ACC0016021,ACC0049342,ip_address,3,RING0115,1
ACC0016021,ACC0004529,email_domain,12,RING0115,1
ACC0016021,ACC0043975,device_id,8,RING0115,1
ACC0016021,ACC0019713,phone,14,RING0115,1
ACC0016021,ACC0037870,device_id,9,RING0115,1
ACC0049342,ACC0004529,device_id,3,RING0115,1
ACC0049342,ACC0043975,device_id,10,RING0115,1
ACC0049342,ACC0019713,email_domain,6,RING0115,1
ACC0049342,ACC0037870,ip_address,12,RING0115,1
ACC0004529,ACC0043975,device_id,13,RING0115,1
ACC0004529,ACC0019713,email_domain,12,RING0115,1
ACC0004529,ACC0037870,device_id,2,RING0115,1
ACC0043975,ACC0019713,ip_address,7,RING0115,1
ACC0043975,ACC0037870,ip_address,3,RING0115,1
ACC0019713,ACC0037870,ip_address,12,RING0115,1
ACC0006682,ACC0009678,ip_address,4,RING0116,1
ACC0006682,ACC0026609,email_domain,10,RING0116,1
ACC0009678,ACC0026609,phone,8,RING0116,1
ACC0039644,ACC0038113,device_id,7,RING0117,1
ACC0039644,ACC0004882,ip_address,14,RING0117,1
ACC0038113,ACC0004882,device_id,12,RING0117,1
ACC0032530,ACC0015418,email_domain,12,RING0118,1
ACC0032530,ACC0032601,phone,9,RING0118,1
ACC0015418,ACC0032601,ip_address,3,RING0118,1
ACC0032784,ACC0033314,device_id,14,RING0119,1
ACC0032784,ACC0002395,ip_address,6,RING0119,1
ACC0032784,ACC0009681,device_id,8,RING0119,1
ACC0032784,ACC0003720,device_id,6,RING0119,1
ACC0032784,ACC0025986,email_domain,13,RING0119,1
ACC0032784,ACC0027560,ip_address,6,RING0119,1
ACC0033314,ACC0002395,email_domain,14,RING0119,1
ACC0033314,ACC0009681,ip_address,13,RING0119,1
ACC0033314,ACC0003720,device_id,8,RING0119,1
ACC0033314,ACC0025986,ip_address,14,RING0119,1
ACC0033314,ACC0027560,device_id,12,RING0119,1
ACC0002395,ACC0009681,ip_address,13,RING0119,1
ACC0002395,ACC0003720,ip_address,7,RING0119,1
ACC0002395,ACC0025986,ip_address,3,RING0119,1
ACC0002395,ACC0027560,phone,14,RING0119,1
ACC0009681,ACC0003720,phone,10,RING0119,1
ACC0009681,ACC0025986,phone,3,RING0119,1
ACC0009681,ACC0027560,ip_address,6,RING0119,1
ACC0003720,ACC0025986,email_domain,2,RING0119,1
ACC0003720,ACC0027560,device_id,14,RING0119,1
ACC0025986,ACC0027560,phone,5,RING0119,1
ACC0038795,ACC0038396,phone,13,RING0120,1
ACC0038795,ACC0043575,device_id,2,RING0120,1
ACC0038795,ACC0042630,ip_address,13,RING0120,1
ACC0038795,ACC0000444,email_domain,2,RING0120,1
ACC0038795,ACC0030255,ip_address,5,RING0120,1
ACC0038396,ACC0043575,ip_address,2,RING0120,1
ACC0038396,ACC0042630,phone,13,RING0120,1
ACC0038396,ACC0000444,phone,2,RING0120,1
ACC0038396,ACC0030255,phone,11,RING0120,1
ACC0043575,ACC0042630,ip_address,6,RING0120,1
ACC0043575,ACC0000444,email_domain,3,RING0120,1
ACC0043575,ACC0030255,ip_address,4,RING0120,1
ACC0042630,ACC0000444,device_id,14,RING0120,1
ACC0042630,ACC0030255,email_domain,8,RING0120,1
ACC0000444,ACC0030255,email_domain,6,RING0120,1
ACC0003146,ACC0005257,device_id,6,RING0121,1
ACC0003146,ACC0046086,email_domain,14,RING0121,1
ACC0003146,ACC0011178,device_id,6,RING0121,1
ACC0003146,ACC0024196,phone,6,RING0121,1
ACC0005257,ACC0046086,phone,8,RING0121,1
ACC0005257,ACC0011178,ip_address,14,RING0121,1
ACC0005257,ACC0024196,ip_address,8,RING0121,1
ACC0046086,ACC0011178,phone,10,RING0121,1
ACC0046086,ACC0024196,email_domain,11,RING0121,1
ACC0011178,ACC0024196,ip_address,8,RING0121,1
ACC0035329,ACC0047345,device_id,7,RING0122,1
ACC0035329,ACC0033919,ip_address,8,RING0122,1
ACC0035329,ACC0032486,ip_address,6,RING0122,1
ACC0035329,ACC0002511,email_domain,6,RING0122,1
ACC0035329,ACC0009694,ip_address,12,RING0122,1
ACC0035329,ACC0013472,email_domain,10,RING0122,1
ACC0035329,ACC0048350,ip_address,5,RING0122,1
ACC0047345,ACC0033919,phone,12,RING0122,1
ACC0047345,ACC0032486,ip_address,12,RING0122,1
ACC0047345,ACC0002511,email_domain,13,RING0122,1
ACC0047345,ACC0009694,email_domain,12,RING0122,1
ACC0047345,ACC0013472,device_id,11,RING0122,1
ACC0047345,ACC0048350,ip_address,12,RING0122,1
ACC0033919,ACC0032486,ip_address,14,RING0122,1
ACC0033919,ACC0002511,email_domain,5,RING0122,1
ACC0033919,ACC0009694,email_domain,10,RING0122,1
ACC0033919,ACC0013472,phone,3,RING0122,1
ACC0033919,ACC0048350,device_id,10,RING0122,1
ACC0032486,ACC0002511,device_id,14,RING0122,1
ACC0032486,ACC0009694,ip_address,6,RING0122,1
ACC0032486,ACC0013472,device_id,3,RING0122,1
ACC0032486,ACC0048350,email_domain,6,RING0122,1
ACC0002511,ACC0009694,phone,5,RING0122,1
ACC0002511,ACC0013472,phone,14,RING0122,1
ACC0002511,ACC0048350,ip_address,4,RING0122,1
ACC0009694,ACC0013472,email_domain,14,RING0122,1
ACC0009694,ACC0048350,email_domain,5,RING0122,1
ACC0013472,ACC0048350,email_domain,9,RING0122,1
ACC0027146,ACC0005686,ip_address,4,RING0123,1
ACC0027146,ACC0010114,ip_address,2,RING0123,1
ACC0027146,ACC0045955,device_id,4,RING0123,1
ACC0027146,ACC0049065,device_id,2,RING0123,1
ACC0005686,ACC0010114,ip_address,13,RING0123,1
ACC0005686,ACC0045955,device_id,9,RING0123,1
ACC0005686,ACC0049065,email_domain,3,RING0123,1
ACC0010114,ACC0045955,phone,14,RING0123,1
ACC0010114,ACC0049065,phone,8,RING0123,1
ACC0045955,ACC0049065,phone,3,RING0123,1
ACC0013107,ACC0045076,email_domain,10,RING0124,1
ACC0013107,ACC0007019,device_id,2,RING0124,1
ACC0013107,ACC0008728,email_domain,12,RING0124,1
ACC0013107,ACC0031142,device_id,3,RING0124,1
ACC0013107,ACC0023535,email_domain,8,RING0124,1
ACC0013107,ACC0000570,email_domain,10,RING0124,1
ACC0013107,ACC0025219,ip_address,8,RING0124,1
ACC0045076,ACC0007019,email_domain,2,RING0124,1
ACC0045076,ACC0008728,phone,8,RING0124,1
ACC0045076,ACC0031142,device_id,11,RING0124,1
ACC0045076,ACC0023535,email_domain,10,RING0124,1
ACC0045076,ACC0000570,email_domain,13,RING0124,1
ACC0045076,ACC0025219,ip_address,8,RING0124,1
ACC0007019,ACC0008728,device_id,13,RING0124,1
ACC0007019,ACC0031142,device_id,11,RING0124,1
ACC0007019,ACC0023535,email_domain,12,RING0124,1
ACC0007019,ACC0000570,phone,11,RING0124,1
ACC0007019,ACC0025219,email_domain,7,RING0124,1
ACC0008728,ACC0031142,email_domain,14,RING0124,1
ACC0008728,ACC0023535,ip_address,12,RING0124,1
ACC0008728,ACC0000570,email_domain,6,RING0124,1
ACC0008728,ACC0025219,device_id,11,RING0124,1
ACC0031142,ACC0023535,email_domain,3,RING0124,1
ACC0031142,ACC0000570,phone,7,RING0124,1
ACC0031142,ACC0025219,device_id,14,RING0124,1
ACC0023535,ACC0000570,device_id,5,RING0124,1
ACC0023535,ACC0025219,device_id,12,RING0124,1
ACC0000570,ACC0025219,device_id,9,RING0124,1
ACC0043468,ACC0007726,email_domain,3,RING0125,1
ACC0043468,ACC0010271,device_id,2,RING0125,1
ACC0043468,ACC0047613,device_id,10,RING0125,1
ACC0043468,ACC0046680,phone,10,RING0125,1
ACC0007726,ACC0010271,ip_address,13,RING0125,1
ACC0007726,ACC0047613,phone,14,RING0125,1
ACC0007726,ACC0046680,phone,6,RING0125,1
ACC0010271,ACC0047613,email_domain,9,RING0125,1
ACC0010271,ACC0046680,email_domain,3,RING0125,1
ACC0047613,ACC0046680,email_domain,12,RING0125,1
ACC0024396,ACC0018124,device_id,3,RING0126,1
ACC0024396,ACC0015392,phone,6,RING0126,1
ACC0024396,ACC0005310,phone,12,RING0126,1
ACC0024396,ACC0043257,email_domain,7,RING0126,1
ACC0024396,ACC0026156,device_id,10,RING0126,1
ACC0024396,ACC0001799,device_id,14,RING0126,1
ACC0024396,ACC0029037,phone,5,RING0126,1
ACC0024396,ACC0013103,phone,10,RING0126,1
ACC0024396,ACC0012060,ip_address,8,RING0126,1
ACC0018124,ACC0015392,ip_address,10,RING0126,1
ACC0018124,ACC0005310,ip_address,3,RING0126,1
ACC0018124,ACC0043257,phone,10,RING0126,1
ACC0018124,ACC0026156,device_id,4,RING0126,1
ACC0018124,ACC0001799,ip_address,10,RING0126,1
ACC0018124,ACC0029037,ip_address,14,RING0126,1
ACC0018124,ACC0013103,device_id,14,RING0126,1
ACC0018124,ACC0012060,email_domain,6,RING0126,1
ACC0015392,ACC0005310,email_domain,4,RING0126,1
ACC0015392,ACC0043257,device_id,5,RING0126,1
ACC0015392,ACC0026156,device_id,9,RING0126,1
ACC0015392,ACC0001799,ip_address,6,RING0126,1
ACC0015392,ACC0029037,phone,9,RING0126,1
ACC0015392,ACC0013103,ip_address,3,RING0126,1
ACC0015392,ACC0012060,email_domain,4,RING0126,1
ACC0005310,ACC0043257,phone,3,RING0126,1
ACC0005310,ACC0026156,email_domain,2,RING0126,1
ACC0005310,ACC0001799,ip_address,5,RING0126,1
ACC0005310,ACC0029037,phone,5,RING0126,1
ACC0005310,ACC0013103,ip_address,4,RING0126,1
ACC0005310,ACC0012060,phone,12,RING0126,1
ACC0043257,ACC0026156,email_domain,6,RING0126,1
ACC0043257,ACC0001799,phone,2,RING0126,1
ACC0043257,ACC0029037,phone,9,RING0126,1
ACC0043257,ACC0013103,phone,11,RING0126,1
ACC0043257,ACC0012060,ip_address,7,RING0126,1
ACC0026156,ACC0001799,ip_address,6,RING0126,1
ACC0026156,ACC0029037,device_id,5,RING0126,1
ACC0026156,ACC0013103,ip_address,5,RING0126,1
ACC0026156,ACC0012060,device_id,7,RING0126,1
ACC0001799,ACC0029037,phone,9,RING0126,1
ACC0001799,ACC0013103,phone,11,RING0126,1
ACC0001799,ACC0012060,phone,9,RING0126,1
ACC0029037,ACC0013103,phone,11,RING0126,1
ACC0029037,ACC0012060,device_id,4,RING0126,1
ACC0013103,ACC0012060,device_id,11,RING0126,1
ACC0049146,ACC0044543,email_domain,8,RING0127,1
ACC0049146,ACC0037246,phone,4,RING0127,1
ACC0049146,ACC0043929,device_id,2,RING0127,1
ACC0049146,ACC0003436,ip_address,7,RING0127,1
ACC0049146,ACC0049776,ip_address,13,RING0127,1
ACC0044543,ACC0037246,device_id,11,RING0127,1
ACC0044543,ACC0043929,device_id,10,RING0127,1
ACC0044543,ACC0003436,device_id,10,RING0127,1
ACC0044543,ACC0049776,ip_address,10,RING0127,1
ACC0037246,ACC0043929,phone,14,RING0127,1
ACC0037246,ACC0003436,phone,8,RING0127,1
ACC0037246,ACC0049776,email_domain,4,RING0127,1
ACC0043929,ACC0003436,phone,6,RING0127,1
ACC0043929,ACC0049776,device_id,4,RING0127,1
ACC0003436,ACC0049776,email_domain,8,RING0127,1
ACC0035897,ACC0030981,device_id,12,RING0128,1
ACC0035897,ACC0022771,phone,12,RING0128,1
ACC0035897,ACC0009656,email_domain,7,RING0128,1
ACC0030981,ACC0022771,ip_address,13,RING0128,1
ACC0030981,ACC0009656,phone,6,RING0128,1
ACC0022771,ACC0009656,phone,8,RING0128,1
ACC0031403,ACC0013146,phone,9,RING0129,1
ACC0031403,ACC0006958,device_id,7,RING0129,1
ACC0031403,ACC0012229,phone,11,RING0129,1
ACC0031403,ACC0020504,device_id,9,RING0129,1
ACC0031403,ACC0011209,ip_address,13,RING0129,1
ACC0031403,ACC0017002,email_domain,2,RING0129,1
ACC0013146,ACC0006958,device_id,5,RING0129,1
ACC0013146,ACC0012229,phone,6,RING0129,1
ACC0013146,ACC0020504,phone,4,RING0129,1
ACC0013146,ACC0011209,device_id,4,RING0129,1
ACC0013146,ACC0017002,device_id,8,RING0129,1
ACC0006958,ACC0012229,phone,11,RING0129,1
ACC0006958,ACC0020504,device_id,13,RING0129,1
ACC0006958,ACC0011209,device_id,7,RING0129,1
ACC0006958,ACC0017002,ip_address,14,RING0129,1
ACC0012229,ACC0020504,email_domain,11,RING0129,1
ACC0012229,ACC0011209,phone,4,RING0129,1
ACC0012229,ACC0017002,email_domain,14,RING0129,1
ACC0020504,ACC0011209,device_id,14,RING0129,1
ACC0020504,ACC0017002,ip_address,11,RING0129,1
ACC0011209,ACC0017002,device_id,8,RING0129,1
ACC0013708,ACC0000209,device_id,11,RING0130,1
ACC0013708,ACC0013200,ip_address,11,RING0130,1
ACC0013708,ACC0030386,device_id,11,RING0130,1
ACC0013708,ACC0039067,ip_address,8,RING0130,1
ACC0000209,ACC0013200,phone,13,RING0130,1
ACC0000209,ACC0030386,device_id,3,RING0130,1
ACC0000209,ACC0039067,email_domain,11,RING0130,1
ACC0013200,ACC0030386,phone,13,RING0130,1
ACC0013200,ACC0039067,phone,8,RING0130,1
ACC0030386,ACC0039067,email_domain,4,RING0130,1
ACC0035556,ACC0044657,ip_address,11,RING0131,1
ACC0035556,ACC0045169,device_id,11,RING0131,1
ACC0035556,ACC0044399,email_domain,7,RING0131,1
ACC0035556,ACC0002584,email_domain,12,RING0131,1
ACC0035556,ACC0005520,device_id,2,RING0131,1
ACC0035556,ACC0045303,phone,3,RING0131,1
ACC0044657,ACC0045169,email_domain,2,RING0131,1
ACC0044657,ACC0044399,phone,9,RING0131,1
ACC0044657,ACC0002584,ip_address,4,RING0131,1
ACC0044657,ACC0005520,device_id,11,RING0131,1
ACC0044657,ACC0045303,phone,10,RING0131,1
ACC0045169,ACC0044399,ip_address,3,RING0131,1
ACC0045169,ACC0002584,device_id,4,RING0131,1
ACC0045169,ACC0005520,email_domain,13,RING0131,1
ACC0045169,ACC0045303,ip_address,6,RING0131,1
ACC0044399,ACC0002584,email_domain,8,RING0131,1
ACC0044399,ACC0005520,phone,4,RING0131,1
ACC0044399,ACC0045303,phone,3,RING0131,1
ACC0002584,ACC0005520,ip_address,14,RING0131,1
ACC0002584,ACC0045303,ip_address,6,RING0131,1
ACC0005520,ACC0045303,email_domain,14,RING0131,1
ACC0028588,ACC0033677,ip_address,3,RING0132,1
ACC0028588,ACC0012861,device_id,13,RING0132,1
ACC0028588,ACC0047524,device_id,4,RING0132,1
ACC0028588,ACC0038664,email_domain,3,RING0132,1
ACC0028588,ACC0038433,device_id,2,RING0132,1
ACC0028588,ACC0020524,email_domain,3,RING0132,1
ACC0033677,ACC0012861,email_domain,11,RING0132,1
ACC0033677,ACC0047524,phone,6,RING0132,1
ACC0033677,ACC0038664,phone,11,RING0132,1
ACC0033677,ACC0038433,phone,9,RING0132,1
ACC0033677,ACC0020524,device_id,5,RING0132,1
ACC0012861,ACC0047524,ip_address,10,RING0132,1
ACC0012861,ACC0038664,ip_address,9,RING0132,1
ACC0012861,ACC0038433,ip_address,12,RING0132,1
ACC0012861,ACC0020524,ip_address,6,RING0132,1
ACC0047524,ACC0038664,phone,11,RING0132,1
ACC0047524,ACC0038433,ip_address,13,RING0132,1
ACC0047524,ACC0020524,device_id,9,RING0132,1
ACC0038664,ACC0038433,ip_address,14,RING0132,1
ACC0038664,ACC0020524,email_domain,12,RING0132,1
ACC0038433,ACC0020524,device_id,9,RING0132,1
ACC0024134,ACC0009090,email_domain,3,RING0133,1
ACC0024134,ACC0035928,phone,6,RING0133,1
ACC0024134,ACC0023349,ip_address,3,RING0133,1
ACC0024134,ACC0002393,ip_address,5,RING0133,1
ACC0024134,ACC0013965,device_id,8,RING0133,1
ACC0009090,ACC0035928,phone,2,RING0133,1
ACC0009090,ACC0023349,email_domain,13,RING0133,1
ACC0009090,ACC0002393,phone,10,RING0133,1
ACC0009090,ACC0013965,device_id,8,RING0133,1
ACC0035928,ACC0023349,ip_address,7,RING0133,1
ACC0035928,ACC0002393,email_domain,10,RING0133,1
ACC0035928,ACC0013965,device_id,5,RING0133,1
ACC0023349,ACC0002393,device_id,11,RING0133,1
ACC0023349,ACC0013965,device_id,7,RING0133,1
ACC0002393,ACC0013965,device_id,4,RING0133,1
ACC0046844,ACC0026872,phone,13,RING0134,1
ACC0046844,ACC0048221,phone,13,RING0134,1
ACC0046844,ACC0014008,device_id,14,RING0134,1
ACC0046844,ACC0024542,email_domain,8,RING0134,1
ACC0046844,ACC0034541,phone,13,RING0134,1
ACC0046844,ACC0029514,email_domain,14,RING0134,1
ACC0026872,ACC0048221,email_domain,2,RING0134,1
